Product ID,Title,Author/SKU,ISBN/Barcode,Inventory,Unfulfilled Qty,Collections
gid://shopify/Product/7173193433221,OP: The '21' Cookbook,Michael Lomonaco,,0,0,
gid://shopify/Product/7173193695365,OP: The Four Seasons,Tom Margittai and Paul Kovi,,0,0,
gid://shopify/Product/7173193826437,OP: The Lutece Cookbook (first printing),André Soltner,,0,0,
gid://shopify/Product/7173194055813,OP: The Russian Tea Room Cookbook (signed),Faith Stewart-Gordon and Nika Hazelton,,0,0,
gid://shopify/Product/7173194219653,OP: The Russian Tea Room Cookbook (unsigned),Faith Stewart-Gordon and Nika Hazelton,,0,0,
gid://shopify/Product/7173194383493,OP: Dining at the Pavillon,Joseph Wechsberg,,0,0,
gid://shopify/Product/7175003209861,OP: The Epicurean,Charles Ranhofer,,0,0,
gid://shopify/Product/7176672706693,"Class: Wines of Summer, Italian Style",,,21,0,
gid://shopify/Product/7180682887301,OP: Delights and Prejudices,James Beard,,0,0,
gid://shopify/Product/7180683182213,OP: Memories of My Life (signed by Michel and Laurence Escoffier),Auguste Escoffier,,0,0,
gid://shopify/Product/7180683313285,OP: Memories of My Life,Auguste Escoffier,,0,0,
gid://shopify/Product/7180684296325,OP: Cooking for Kings,Ian Kelly,,0,0,
gid://shopify/Product/7180685017221,OP: The Man Who Changed the Way We Eat,Thomas McNamee,,0,0,
gid://shopify/Product/7180685181061,OP: Reflexions,Richard Olney,,0,0,
gid://shopify/Product/7180685246597,"OP: MFK Fisher, Julia Child & Alice Waters: Celebrating the Pleasures of the Table",Joan Reardon,,0,0,
gid://shopify/Product/7180686000261,OP: Wayward Reporter (paperback),Raymond Sokolov,,0,0,
gid://shopify/Product/7181081673861,OP: Stalking the Faraway Places,Euell Gibbons,,0,0,
gid://shopify/Product/7181110378629,OP: Epicurean Delight,Evan Jones,,0,0,
gid://shopify/Product/7181110673541,OP: Brillat-Savarin: The Judge and His Stomach,Giles MacDonogh,,0,0,
gid://shopify/Product/7183500214405,"Wander, Eat and Tell Walking Tour of Two Brooklyn Neighborhoods",,,0,0,
gid://shopify/Product/7183541698693,Gnocchi Gnocchi who's there?,Anna Haifisch and Stefanie Leinhos,9783911048095,6,0,
gid://shopify/Product/7183879307397,Test Book Title: Damaged,,,3,0,
gid://shopify/Product/7189555609733,La Cucina di Terroni: The Cookbook,Cosimo Mammoliti and Meredith Erickson,9781668024263,2,0,
gid://shopify/Product/7189955051653,OP: The Best of Bugialli,Giuliano Bugialli,,0,0,
gid://shopify/Product/7189955248261,OP: Bugialli on Pasta (first printing),Giuliano Bugialli,,0,0,
gid://shopify/Product/7189955281029,OP: Bugialli on Pasta (later printing),Giuliano Bugialli,,0,0,
gid://shopify/Product/7189955346565,OP: Bugialli's Italy,Giuliano Bugialli,,0,0,
gid://shopify/Product/7189955444869,OP: The Fine Art of Italian Cooking,Giuliano Bugialli,,0,0,
gid://shopify/Product/7189959737477,OP: Parma: A Capital of Italian Gastronomy,Giuliano Bugialli,,0,0,
gid://shopify/Product/7189959868549,OP: Foods of Tuscany,Giuliano Bugialli,,0,0,
gid://shopify/Product/7189959966853,OP: Classic Techniques of Italian Cooking,Giuliano Bugialli,,0,0,
gid://shopify/Product/7191156293765,"Fall 2025 Cookbook Club: Baking, Beans, and Braises",,,91,0,
gid://shopify/Product/7191158882437,Cookbook Club: October 2025,,,102,0,
gid://shopify/Product/7191159373957,Cookbook Club: November 2025,,,28,0,
gid://shopify/Product/7195454603397,OP: (photograph) Delmonico's (c. 1890),,,0,0,
gid://shopify/Product/7195455029381,OP: (photograph) Blancke and Co. Dairy and Restaurant (1893),,,0,0,
gid://shopify/Product/7195456241797,OP: (photograph) Hudson Oyster and Chop House (1913),,,0,0,
gid://shopify/Product/7195456798853,OP: (photograph) The Old Grapevine (1914),,,0,0,
gid://shopify/Product/7195456929925,OP: (photograph) William Ursprung Bakery and Lunch Room (1915),,,0,0,
gid://shopify/Product/7195457060997,OP: (photograph) H. Hirsch and Co. (1915),,,0,0,
gid://shopify/Product/7195457159301,OP: (photograph) 2nd Ave and 24th St (1915),,,0,0,
gid://shopify/Product/7195457749125,OP: (photograph) 2nd Ave and 55th St (1915),,,0,0,
gid://shopify/Product/7195457880197,OP: (photograph) Admiral Dewey House (1915),,,0,0,
gid://shopify/Product/7195458338949,OP: (photograph) 2nd Ave Bar (1916),,,0,0,
gid://shopify/Product/7195458502789,OP: (photograph) Kelly's Bar (ND),,,0,0,
gid://shopify/Product/7195458601093,OP: (photograph) Motor Cafe (ND),,,0,0,
gid://shopify/Product/7195458633861,OP: (photograph) Jack's Manhattan Oyster and Chop House (ND),,,0,0,
gid://shopify/Product/7195498578053,"Chesnok:  Cooking from My Corner of the Diaspora: Recipes from Eastern Europe, the Caucasus, and Central Asia",Polina Chesnakova,9781958417577,8,0,
gid://shopify/Product/7203090235525,OP: The Hungry Actor's Cookbook,"Paula Aaronson, editor",,0,0,
gid://shopify/Product/7203090366597,OP: Alcatraz Women's Club Cook Book,the Alcatraz Women’s Club,,0,0,
gid://shopify/Product/7203090563205,OP: What's Really Cooking in Gitmo!,"the families of the U.S. Naval Base, Guantanamo Bay",,0,0,
gid://shopify/Product/7203090727045,"OP: Spies, Black Ties, & Mango Pies",the Family Advisory Board of the CIA,,0,0,
gid://shopify/Product/7203091153029,OP: KWBA Cook Book,the Knoxville Woman’s Bowling Association,,0,0,
gid://shopify/Product/7203095543941,OP: Dare to Excel in Cooking,"Darrell Miles LT, (SC), USN and William Bigley CS1, USN",,0,0,
gid://shopify/Product/7203095707781,OP: Curves & Curls Cook Book,Mississippi Hairdressers and Cosmetologists Association,,0,0,
gid://shopify/Product/7203095871621,OP: What's Cookin' Between Calls?,TWA Los Angeles Reservations,,0,0,
gid://shopify/Product/7203201646725,OP: A Girl and Her Greens (signed first printing),April Bloomfield,,0,0,
gid://shopify/Product/7204074061957,Citymeals Chef Marc Forgione Collection,Citymeals X KAL,CMPETITE,92,0,
gid://shopify/Product/7211597955205,OP: Chocolat: l'Envers du Decor,Philippe Bertrand and Philippe Marand,,0,0,
gid://shopify/Product/7211599888517,OP: Mastering the Art of French Pastry (signed),Bruce Healy and Paul Bugat,,0,0,
gid://shopify/Product/7211599921285,OP: Mastering the Art of French Pastry (unsigned),Bruce Healy and Paul Bugat,,0,0,
gid://shopify/Product/7211599986821,OP: Emmanuel Mollois Patissier,Emmanuel Mollois,,0,0,
gid://shopify/Product/7211667587205,OP: Traité de Pâtisserie Artisanale (vols I–IV),Roland Bilheux and Alain Escoffier,,0,0,
gid://shopify/Product/7211667882117,OP: The Pâtisserie of Pierre Hermé,Pierre Hermé,,0,0,
gid://shopify/Product/7211668340869,OP: Das ist Zucker/That's Sugar,Ewald and Susan Notter,,0,0,
gid://shopify/Product/7211668603013,OP: A Treatise on Cake Making,Standard Brands Incorporated,,0,0,
gid://shopify/Product/7211669291141,OP: A Treatise on Baking,Julius E. Wihlfahrt,,0,0,
gid://shopify/Product/7219802112133,OP: The Gentleman's Companion,"Charles H. Baker, Jr.",,0,0,
gid://shopify/Product/7219824984197,OP: The Alice B. Toklas Cook Book,Alice B. Toklas,,0,0,
gid://shopify/Product/7221683945605,Nutrition Essentials for Mental Health: A Complete Guide to the Food-Mood Connection (2nd Edition),Leslie Korn,9781324053842,1,0,
